date,museum,daily_visitors
2017-04-26 01:00:00,Bristol Museum,752.0
2017-05-19 01:00:00,M Shed,1034.0
2017-05-29 01:00:00,Bristol Archives,0.0
2017-07-08 00:00:00,Bristol Archives,13.0
2017-06-09 01:00:00,Bristol Museum,855.0
2017-04-26 01:00:00,M Shed,898.0
2017-05-19 01:00:00,Bristol Archives,19.0
2017-05-29 00:00:00,Blaise Castle House Museum,235.0
2017-07-07 01:00:00,Blaise Castle House Museum,146.0
2017-06-08 01:00:00,Blaise Castle House Museum,53.0
2017-04-26 01:00:00,Bristol Archives,20.0
2017-05-19 00:00:00,The Red Lodge Museum,7.0
2017-05-29 00:00:00,The Georgian House Museum,150.0
2017-07-07 01:00:00,M Shed,1493.0
2017-06-08 01:00:00,M Shed,950.0
2017-04-25 01:00:00,Bristol Museum,674.0
2017-05-18 01:00:00,Blaise Castle House Museum,164.0
2017-05-29 00:00:00,The Red Lodge Museum,137.0
2017-07-07 01:00:00,Bristol Museum,673.0
2017-06-08 01:00:00,Bristol Museum,821.0
2017-04-25 01:00:00,M Shed,1093.0
2017-05-18 01:00:00,M Shed,1068.0
2017-05-29 00:00:00,M Shed,3283.0
2017-07-07 00:00:00,Bristol Archives,9.0
2017-06-07 01:00:00,Bristol Museum,798.0
2017-04-25 01:00:00,Bristol Archives,18.0
2017-05-18 01:00:00,Bristol Museum,530.0
2017-05-28 01:00:00,Bristol Museum,783.0
2017-07-06 01:00:00,Blaise Castle House Museum,145.0
2017-06-07 01:00:00,M Shed,1096.0
2017-04-25 00:00:00,The Georgian House Museum,22.0
2017-05-18 01:00:00,Bristol Museum,530.0
2017-05-28 01:00:00,Bristol Archives,0.0
2017-07-06 01:00:00,Bristol Museum,728.0
2017-06-07 01:00:00,The Red Lodge Museum,86.0
2017-04-25 00:00:00,The Red Lodge Museum,60.0
2017-05-18 01:00:00,Bristol Archives,29.0
2017-05-28 00:00:00,The Georgian House Museum,105.0
2017-07-06 01:00:00,M Shed,1527.0
2017-06-06 01:00:00,The Georgian House Museum,66.0
2017-04-24 01:00:00,Bristol Archives,0.0
2017-05-17 01:00:00,M Shed,1040.0
2017-05-28 00:00:00,Blaise Castle House Museum,300.0
2017-07-06 00:00:00,Bristol Archives,24.0
2017-06-06 01:00:00,The Red Lodge Museum,59.0
2017-04-24 00:00:00,The Georgian House Museum,31.0
2017-05-17 01:00:00,Bristol Museum,828.0
2017-05-28 00:00:00,The Red Lodge Museum,96.0
2017-07-05 01:00:00,M Shed,1283.0
2017-06-06 01:00:00,M Shed,979.0
2017-04-24 00:00:00,The Red Lodge Museum,59.0
2017-05-17 01:00:00,Bristol Archives,21.0
2017-05-28 00:00:00,M Shed,2522.0
2017-07-05 01:00:00,Bristol Museum,764.0
2017-06-06 01:00:00,Bristol Museum,976.0
2017-04-23 01:00:00,Blaise Castle House Museum,260.0
2017-05-16 01:00:00,Bristol Museum,888.0
2017-05-27 01:00:00,Bristol Museum,986.0
2017-07-05 00:00:00,Bristol Archives,33.0
2017-06-05 01:00:00,Bristol Archives,0.0
2017-04-23 01:00:00,Bristol Museum,841.0
2017-05-27 01:00:00,Bristol Archives,0.0
2017-07-04 01:00:00,Bristol Museum,813.0
2017-06-05 01:00:00,The Red Lodge Museum,93.0
2017-05-16 01:00:00,Bristol Archives,20.0
2017-04-23 01:00:00,Bristol Archives,0.0
2017-05-27 00:00:00,The Georgian House Museum,101.0
2017-07-04 00:00:00,The Georgian House Museum,77.0
2017-06-04 01:00:00,M Shed,2077.0
2017-05-16 00:00:00,The Georgian House Museum,53.0
2017-04-23 00:00:00,The Georgian House Museum,61.0
2017-05-27 00:00:00,Blaise Castle House Museum,205.0
2017-07-04 00:00:00,The Red Lodge Museum,114.0
2017-06-04 01:00:00,Bristol Museum,1087.0
2017-06-04 00:00:00,The Georgian House Museum,50.0
2017-06-04 00:00:00,The Red Lodge Museum,89.0
2017-06-03 01:00:00,Bristol Museum,962.0
2017-06-03 01:00:00,M Shed,2328.0
2017-05-16 00:00:00,The Red Lodge Museum,42.0
2017-04-23 00:00:00,Bristol Museum,110.0
2017-05-27 00:00:00,Blaise Castle House Museum,205.0
2017-07-04 00:00:00,M Shed,1639.0
2017-05-16 00:00:00,M Shed,1070.0
2017-04-23 00:00:00,M Shed,2062.0
2017-05-27 00:00:00,The Red Lodge Museum,64.0
2017-07-04 00:00:00,Bristol Archives,42.0
2017-05-15 01:00:00,Bristol Archives,0.0
2017-04-23 00:00:00,The Red Lodge Museum,110.0
2017-05-27 00:00:00,M Shed,2279.0
2017-07-03 00:00:00,The Georgian House Museum,67.0
2017-05-15 00:00:00,The Georgian House Museum,133.0
2017-04-22 01:00:00,Bristol Museum,1154.0
2017-05-26 01:00:00,Blaise Castle House Museum,72.0
2017-07-03 00:00:00,The Red Lodge Museum,70.0
2017-05-15 00:00:00,The Red Lodge Museum,58.0
2017-04-22 01:00:00,Bristol Archives,0.0
2017-05-26 01:00:00,Bristol Museum,386.0
2017-07-03 00:00:00,Bristol Archives,0.0
2017-05-14 01:00:00,Blaise Castle House Museum,386.0
2017-04-22 00:00:00,The Georgian House Museum,133.0
2017-05-26 01:00:00,Bristol Archives,10.0
2017-07-02 01:00:00,Blaise Castle House Museum,405.0
2017-05-14 01:00:00,Bristol Museum,809.0
2017-04-22 00:00:00,The Red Lodge Museum,110.0
2017-05-26 00:00:00,M Shed,881.0
2017-07-02 01:00:00,M Shed,2340.0
2017-05-14 01:00:00,Bristol Archives,0.0
2017-04-22 00:00:00,Blaise Castle House Museum,282.0
2017-05-25 01:00:00,Bristol Museum,444.0
2017-07-02 01:00:00,Bristol Museum,1650.0
2017-05-14 00:00:00,The Georgian House Museum,61.0
2017-04-22 00:00:00,M Shed,4297.0
2017-05-25 01:00:00,Blaise Castle House Museum,91.0
2017-07-02 00:00:00,The Georgian House Museum,93.0
2017-05-14 00:00:00,The Red Lodge Museum,43.0
2017-04-21 01:00:00,Bristol Museum,1026.0
2017-05-25 01:00:00,M Shed,919.0
2017-07-02 00:00:00,The Red Lodge Museum,74.0
2017-05-14 00:00:00,M Shed,2219.0
2017-05-25 01:00:00,Bristol Archives,21.0
2017-07-02 00:00:00,Blaise Castle House Museum,60.0
2017-05-13 01:00:00,Bristol Museum,1104.0
2017-05-24 01:00:00,M Shed,960.0
2017-07-02 00:00:00,Bristol Archives,0.0
2017-05-13 01:00:00,Bristol Archives,13.0
2017-05-24 01:00:00,Bristol Museum,602.0
2017-07-01 01:00:00,M Shed,2233.0
2017-05-13 00:00:00,The Georgian House Museum,117.0
2017-05-24 01:00:00,Bristol Archives,16.0
2017-05-13 00:00:00,The Red Lodge Museum,118.0
2017-05-23 01:00:00,Bristol Museum,573.0
2017-05-13 00:00:00,M Shed,2389.0
2017-05-12 01:00:00,Blaise Castle House Museum,97.0
2017-05-12 01:00:00,Bristol Museum,673.0
2017-05-12 01:00:00,Bristol Archives,13.0
2017-05-12 00:00:00,M Shed,1179.0
2017-05-11 01:00:00,Blaise Castle House Museum,88.0
2017-05-11 01:00:00,Bristol Museum,576.0
2017-05-11 01:00:00,M Shed,1002.0
2017-05-11 01:00:00,Bristol Archives,25.0
2017-05-10 01:00:00,Bristol Museum,536.0
2017-05-10 01:00:00,M Shed,780.0
2017-05-10 01:00:00,Bristol Archives,11.0
2017-05-09 01:00:00,Bristol Museum,497.0
2017-05-09 01:00:00,Bristol Archives,14.0
2017-05-09 00:00:00,The Georgian House Museum,110.0
2017-05-09 00:00:00,The Red Lodge Museum,126.0
2017-05-09 00:00:00,M Shed,868.0
2017-05-08 01:00:00,Bristol Archives,1.0
2017-05-08 00:00:00,The Georgian House Museum,30.0
2017-05-08 00:00:00,The Red Lodge Museum,75.0
2017-05-07 01:00:00,Blaise Castle House Museum,254.0
2017-05-07 01:00:00,Bristol Museum,819.0
2017-05-07 01:00:00,Bristol Archives,0.0
2017-05-07 00:00:00,The Georgian House Museum,50.0
2017-05-07 00:00:00,The Red Lodge Museum,116.0
2017-05-07 00:00:00,M Shed,1878.0
2017-05-06 01:00:00,Bristol Museum,1140.0
2017-05-06 01:00:00,M Shed,2986.0
2017-05-06 01:00:00,Bristol Archives,13.0
2017-05-06 00:00:00,The Georgian House Museum,89.0
2017-05-06 00:00:00,The Red Lodge Museum,208.0
2017-05-05 01:00:00,Blaise Castle House Museum,110.0
2017-05-05 01:00:00,Bristol Museum,570.0
2017-05-05 01:00:00,M Shed,962.0
2017-05-05 01:00:00,Bristol Archives,31.0
2017-05-04 01:00:00,Blaise Castle House Museum,113.0
2017-05-04 01:00:00,M Shed,1072.0
2017-05-04 01:00:00,Bristol Museum,752.0
2017-05-04 01:00:00,Bristol Archives,18.0
2017-05-03 01:00:00,M Shed,901.0
2017-05-03 01:00:00,Bristol Museum,643.0
2017-05-03 01:00:00,Bristol Archives,20.0
2017-05-02 01:00:00,Bristol Museum,496.0
2017-05-02 01:00:00,Bristol Archives,7.0
2017-05-02 00:00:00,The Georgian House Museum,37.0
2017-05-02 00:00:00,Bristol Museum,134.0
2017-05-02 00:00:00,M Shed,1168.0
2017-05-02 00:00:00,The Red Lodge Museum,80.0
2017-05-01 01:00:00,The Red Lodge Museum,
2017-05-01 01:00:00,The Georgian House Museum,
2017-04-11 01:00:00,Bristol Archives,22.0
2017-03-04 01:00:00,M Shed,5359.0
2017-04-11 00:00:00,The Georgian House Museum,88.0
2017-04-11 00:00:00,The Red Lodge Museum,54.0
2017-03-04 01:00:00,Bristol Museum,2167.0
2017-02-16 01:00:00,Blaise Castle House Museum,0.0
2017-04-11 00:00:00,Bristol Museum,1336.0
2017-03-04 01:00:00,The Georgian House Museum,0.0
2017-03-13 01:00:00,Blaise Castle House Museum,0.0
2017-02-16 01:00:00,Bristol Archives,28.0
2017-04-11 00:00:00,M Shed,3063.0
2017-04-21 01:00:00,Blaise Castle House Museum,263.0
2017-03-04 01:00:00,The Red Lodge Museum,0.0
2017-03-13 01:00:00,Bristol Archives,0.0
2017-03-21 01:00:00,The Georgian House Museum,0.0
2017-02-15 01:00:00,M Shed,2705.0
2017-04-10 01:00:00,M Shed,2712.0
2017-04-21 01:00:00,M Shed,1014.0
2017-03-04 01:00:00,Blaise Castle House Museum,0.0
2017-03-12 01:00:00,M Shed,2548.0
2017-03-21 01:00:00,The Red Lodge Museum,0.0
2017-02-15 01:00:00,Bristol Museum,1444.0
2017-04-10 01:00:00,Bristol Museum,929.0
2017-04-21 01:00:00,Bristol Archives,19.0
2017-03-04 01:00:00,Bristol Archives,25.0
2017-03-12 01:00:00,Bristol Museum,1368.0
2017-03-21 01:00:00,Blaise Castle House Museum,0.0
2017-02-15 01:00:00,The Georgian House Museum,0.0
2017-04-10 01:00:00,Bristol Archives,0.0
2017-04-21 00:00:00,Blaise Castle House Museum,263.0
2017-03-03 01:00:00,M Shed,1348.0
2017-03-12 01:00:00,The Georgian House Museum,0.0
2017-03-21 01:00:00,Bristol Archives,24.0
2017-02-15 01:00:00,The Red Lodge Museum,0.0
2017-04-10 00:00:00,The Red Lodge Museum,72.0
2017-04-20 01:00:00,Blaise Castle House Museum,157.0
2017-03-03 01:00:00,Bristol Museum,850.0
2017-03-12 01:00:00,The Red Lodge Museum,0.0
2017-03-20 01:00:00,M Shed,0.0
2017-02-15 01:00:00,Blaise Castle House Museum,0.0
2017-04-10 00:00:00,Bristol Museum,929.0
2017-04-10 00:00:00,Bristol Museum,929.0
2017-04-10 00:00:00,The Georgian House Museum,74.0
2017-04-09 01:00:00,Blaise Castle House Museum,431.0
2017-04-09 01:00:00,M Shed,2312.0
2017-04-09 01:00:00,Bristol Museum,603.0
2017-04-09 01:00:00,Bristol Archives,0.0
2017-04-09 00:00:00,The Red Lodge Museum,54.0
2017-04-09 00:00:00,Blaise Castle House Museum,159.0
2017-04-09 00:00:00,The Georgian House Museum,104.0
2017-04-08 01:00:00,M Shed,2528.0
2017-04-08 01:00:00,Bristol Museum,1063.0
2017-04-08 01:00:00,Bristol Archives,15.0
2017-04-08 00:00:00,The Red Lodge Museum,52.0
2017-04-08 00:00:00,The Georgian House Museum,150.0
2017-04-07 01:00:00,M Shed,2059.0
2017-04-07 01:00:00,Blaise Castle House Museum,90.0
2017-04-07 01:00:00,Bristol Museum,770.0
2017-04-07 01:00:00,Bristol Archives,19.0
2017-04-06 01:00:00,Blaise Castle House Museum,113.0
2017-04-06 01:00:00,M Shed,2752.0
2017-04-06 01:00:00,Bristol Museum,869.0
2017-04-06 01:00:00,Bristol Archives,40.0
2017-04-05 01:00:00,The Georgian House Museum,0.0
2017-04-05 01:00:00,M Shed,1309.0
2017-04-05 01:00:00,Bristol Museum,856.0
2017-04-05 01:00:00,Bristol Archives,46.0
2017-04-04 01:00:00,M Shed,1842.0
2017-04-04 01:00:00,Bristol Museum,898.0
2017-04-04 01:00:00,Bristol Archives,31.0
2017-04-04 00:00:00,The Red Lodge Museum,54.0
2017-04-04 00:00:00,The Georgian House Museum,66.0
2017-04-03 01:00:00,The Red Lodge Museum,46.0
2017-04-03 01:00:00,Bristol Archives,0.0
2017-04-03 00:00:00,The Georgian House Museum,73.0
2017-04-02 01:00:00,M Shed,1864.0
2017-04-02 01:00:00,The Red Lodge Museum,50.0
2017-04-02 01:00:00,Bristol Museum,896.0
2017-04-02 01:00:00,Blaise Castle House Museum,382.0
2017-04-02 01:00:00,Bristol Archives,0.0
2017-04-02 00:00:00,The Georgian House Museum,89.0
2017-04-01 01:00:00,M Shed,2201.0
2017-03-03 01:00:00,The Georgian House Museum,0.0
2017-04-20 01:00:00,Bristol Museum,1387.0
2017-03-12 01:00:00,Blaise Castle House Museum,0.0
2017-03-20 01:00:00,Bristol Museum,0.0
2017-04-01 01:00:00,The Red Lodge Museum,86.0
2017-03-03 01:00:00,The Red Lodge Museum,0.0
2017-02-15 01:00:00,Bristol Archives,31.0
2017-04-20 01:00:00,M Shed,1938.0
2017-03-12 01:00:00,Bristol Archives,0.0
2017-03-20 01:00:00,The Georgian House Museum,0.0
2017-04-01 01:00:00,Bristol Museum,1592.0
2017-03-03 01:00:00,Blaise Castle House Museum,0.0
2017-02-14 01:00:00,M Shed,2947.0
2017-04-20 01:00:00,Bristol Archives,35.0
2017-03-11 01:00:00,M Shed,2593.0
2017-03-20 01:00:00,The Red Lodge Museum,0.0
2017-04-01 01:00:00,Blaise Castle House Museum,248.0
2017-03-03 01:00:00,Bristol Archives,16.0
2017-02-14 01:00:00,Bristol Museum,1509.0
2017-04-19 01:00:00,Blaise Castle House Museum,633.0
2017-03-11 01:00:00,Bristol Museum,1742.0
2017-03-20 01:00:00,Blaise Castle House Museum,0.0
2017-04-01 01:00:00,Bristol Archives,46.0
2017-03-02 01:00:00,M Shed,1244.0
2017-02-14 01:00:00,The Georgian House Museum,0.0
2017-04-19 01:00:00,Bristol Museum,1059.0
2017-03-11 01:00:00,The Georgian House Museum,0.0
2017-03-20 01:00:00,Bristol Archives,0.0
2017-04-01 00:00:00,The Georgian House Museum,124.0
2017-03-02 01:00:00,Bristol Museum,686.0
2017-02-14 01:00:00,The Red Lodge Museum,0.0
2017-04-19 01:00:00,Bristol Archives,30.0
2017-03-11 01:00:00,The Red Lodge Museum,0.0
2017-03-19 01:00:00,M Shed,2284.0
2017-03-31 01:00:00,M Shed,1250.0
2017-03-02 01:00:00,The Georgian House Museum,0.0
2017-02-14 01:00:00,Blaise Castle House Museum,0.0
2017-04-19 00:00:00,M Shed,1615.0
2017-04-18 01:00:00,Bristol Museum,1073.0
2017-04-18 01:00:00,Bristol Archives,21.0
2017-04-18 00:00:00,The Georgian House Museum,66.0
2017-04-18 00:00:00,Blaise Castle House Museum,335.0
2017-04-18 00:00:00,M Shed,1659.0
2017-04-18 00:00:00,Bristol Museum,76.0
2017-04-18 00:00:00,The Red Lodge Museum,76.0
2017-04-17 01:00:00,Blaise Castle House Museum,448.0
2017-04-17 01:00:00,Bristol Museum,1099.0
2017-04-17 01:00:00,The Red Lodge Museum,108.0
2017-04-17 01:00:00,Bristol Archives,0.0
2017-04-17 00:00:00,The Georgian House Museum,183.0
2017-04-17 00:00:00,M Shed,2873.0
2017-04-16 01:00:00,Bristol Museum,1118.0
2017-04-16 01:00:00,Blaise Castle House Museum,493.0
2017-04-16 01:00:00,The Red Lodge Museum,85.0
2017-04-16 01:00:00,M Shed,3017.0
2017-04-16 01:00:00,Bristol Archives,0.0
2017-04-16 00:00:00,The Georgian House Museum,120.0
2017-04-15 01:00:00,Blaise Castle House Museum,345.0
2017-04-15 01:00:00,Bristol Museum,1600.0
2017-04-15 01:00:00,M Shed,3919.0
2017-04-15 01:00:00,The Red Lodge Museum,135.0
2017-04-15 01:00:00,Bristol Archives,0.0
2017-04-15 00:00:00,The Georgian House Museum,201.0
2017-04-14 01:00:00,Blaise Castle House Museum,271.0
2017-04-14 01:00:00,Bristol Museum,1490.0
2017-04-14 01:00:00,Bristol Archives,14.0
2017-04-13 01:00:00,M Shed,1955.0
2017-04-13 01:00:00,Bristol Museum,1365.0
2017-04-13 01:00:00,Blaise Castle House Museum,269.0
2017-04-13 01:00:00,Bristol Archives,35.0
2017-04-12 01:00:00,Blaise Castle House Museum,2388.0
2017-04-12 01:00:00,M Shed,2094.0
2017-04-12 01:00:00,Bristol Museum,1493.0
2017-04-12 01:00:00,Bristol Archives,31.0
2017-04-11 01:00:00,Blaise Castle House Museum,491.0
2017-04-11 01:00:00,Bristol Museum,1336.0
2017-03-11 01:00:00,Blaise Castle House Museum,0.0
2017-03-02 01:00:00,The Red Lodge Museum,0.0
2017-02-14 01:00:00,Bristol Archives,20.0
2017-03-19 01:00:00,Bristol Museum,901.0
2017-03-11 01:00:00,Bristol Archives,24.0
2017-03-02 01:00:00,Blaise Castle House Museum,0.0
2017-03-31 00:00:00,Bristol Archives,16.0
2017-02-13 01:00:00,M Shed,2271.0
2017-03-19 01:00:00,The Georgian House Museum,0.0
2017-03-10 01:00:00,M Shed,882.0
2017-03-02 01:00:00,Bristol Archives,39.0
2017-03-30 01:00:00,Bristol Museum,779.0
2017-02-13 01:00:00,The Georgian House Museum,0.0
2017-03-19 01:00:00,The Red Lodge Museum,0.0
2017-03-10 01:00:00,Bristol Museum,840.0
2017-03-01 01:00:00,M Shed,1064.0
2017-03-30 01:00:00,M Shed,1040.0
2017-02-13 01:00:00,The Red Lodge Museum,0.0
2017-03-19 01:00:00,Blaise Castle House Museum,0.0
2017-03-10 01:00:00,The Georgian House Museum,0.0
2017-03-01 01:00:00,Bristol Museum,862.0
2017-03-30 00:00:00,Bristol Archives,35.0
2017-02-13 01:00:00,Blaise Castle House Museum,0.0
2017-03-19 01:00:00,Bristol Archives,0.0
2017-03-10 01:00:00,The Red Lodge Museum,0.0
2017-03-01 01:00:00,The Georgian House Museum,0.0
2017-03-29 01:00:00,Bristol Museum,1072.0
2017-02-13 01:00:00,Bristol Archives,0.0
2017-03-18 01:00:00,M Shed,3020.0
2017-03-10 01:00:00,Blaise Castle House Museum,0.0
2017-03-01 01:00:00,The Red Lodge Museum,0.0
2017-03-29 01:00:00,M Shed,1119.0
2017-02-12 01:00:00,M Shed,3650.0
2017-03-18 01:00:00,Bristol Museum,779.0
2017-03-10 01:00:00,Bristol Archives,16.0
2017-03-01 01:00:00,Blaise Castle House Museum,0.0
2017-03-29 00:00:00,Bristol Archives,29.0
2017-02-12 01:00:00,Bristol Museum,2437.0
2017-03-18 01:00:00,The Georgian House Museum,0.0
2017-03-09 01:00:00,M Shed,860.0
2017-03-09 01:00:00,Bristol Museum,839.0
2017-03-09 01:00:00,The Georgian House Museum,0.0
2017-03-09 01:00:00,The Red Lodge Museum,0.0
2017-03-09 01:00:00,Blaise Castle House Museum,0.0
2017-03-09 01:00:00,Bristol Archives,46.0
2017-03-08 01:00:00,M Shed,835.0
2017-03-08 01:00:00,Bristol Museum,903.0
2017-03-08 01:00:00,The Georgian House Museum,0.0
2017-03-08 01:00:00,The Red Lodge Museum,0.0
2017-03-08 01:00:00,Blaise Castle House Museum,0.0
2017-03-08 01:00:00,Bristol Archives,29.0
2017-03-07 01:00:00,M Shed,1077.0
2017-03-07 01:00:00,Bristol Museum,906.0
2017-03-07 01:00:00,The Georgian House Museum,0.0
2017-03-07 01:00:00,The Red Lodge Museum,0.0
2017-03-07 01:00:00,Blaise Castle House Museum,0.0
2017-03-07 01:00:00,Bristol Archives,18.0
2017-03-06 01:00:00,M Shed,0.0
2017-03-06 01:00:00,Bristol Museum,0.0
2017-03-06 01:00:00,The Georgian House Museum,0.0
2017-03-06 01:00:00,The Red Lodge Museum,0.0
2017-03-06 01:00:00,Blaise Castle House Museum,0.0
2017-03-06 01:00:00,Bristol Archives,0.0
2017-03-05 01:00:00,M Shed,3990.0
2017-03-05 01:00:00,Bristol Museum,1870.0
2017-03-05 01:00:00,The Georgian House Museum,0.0
2017-03-05 01:00:00,The Red Lodge Museum,0.0
2017-03-05 01:00:00,Blaise Castle House Museum,0.0
2017-03-05 01:00:00,Bristol Archives,0.0
2017-03-01 01:00:00,Bristol Archives,34.0
2017-03-18 01:00:00,The Red Lodge Museum,0.0
2017-02-28 01:00:00,M Shed,1217.0
2017-02-12 01:00:00,The Georgian House Museum,0.0
2017-03-18 01:00:00,Blaise Castle House Museum,0.0
2017-02-28 01:00:00,Bristol Museum,912.0
2017-02-12 01:00:00,The Red Lodge Museum,0.0
2017-03-18 01:00:00,Bristol Archives,0.0
2017-02-28 01:00:00,The Georgian House Museum,0.0
2017-02-12 01:00:00,Blaise Castle House Museum,0.0
2017-03-17 01:00:00,M Shed,965.0
2017-02-28 01:00:00,The Red Lodge Museum,0.0
2017-03-28 01:00:00,M Shed,977.0
2017-02-12 01:00:00,Bristol Archives,0.0
2017-03-17 01:00:00,Bristol Museum,372.0
2017-02-28 01:00:00,Blaise Castle House Museum,0.0
2017-03-28 01:00:00,Bristol Museum,763.0
2017-02-11 01:00:00,M Shed,3789.0
2017-03-17 01:00:00,The Georgian House Museum,0.0
2017-02-28 01:00:00,Bristol Archives,20.0
2017-03-28 00:00:00,Bristol Archives,29.0
2017-02-11 01:00:00,Bristol Museum,2547.0
2017-03-17 01:00:00,The Red Lodge Museum,0.0
2017-02-27 01:00:00,M Shed,0.0
2017-03-27 00:00:00,Bristol Archives,0.0
2017-02-11 01:00:00,The Georgian House Museum,0.0
2017-03-17 01:00:00,Blaise Castle House Museum,0.0
2017-02-27 01:00:00,Bristol Museum,0.0
2017-03-26 01:00:00,M Shed,3181.0
2017-02-11 01:00:00,The Red Lodge Museum,0.0
2017-03-17 01:00:00,Bristol Archives,16.0
2017-02-27 01:00:00,The Georgian House Museum,0.0
2017-03-26 01:00:00,Bristol Museum,2043.0
2017-02-11 01:00:00,Blaise Castle House Museum,0.0
2017-03-16 01:00:00,M Shed,1172.0
2017-02-27 01:00:00,The Red Lodge Museum,0.0
2017-03-26 01:00:00,The Georgian House Museum,0.0
2017-02-11 01:00:00,Bristol Archives,20.0
2017-03-16 01:00:00,Bristol Museum,305.0
2017-02-27 01:00:00,Blaise Castle House Museum,0.0
2017-03-26 01:00:00,The Red Lodge Museum,0.0
2017-02-10 01:00:00,M Shed,1523.0
2017-03-16 01:00:00,The Georgian House Museum,0.0
2017-02-27 01:00:00,Bristol Archives,0.0
2017-03-26 01:00:00,Blaise Castle House Museum,0.0
2017-02-10 01:00:00,Bristol Museum,1274.0
2017-03-16 01:00:00,The Red Lodge Museum,0.0
2017-02-26 01:00:00,M Shed,3575.0
2017-03-26 01:00:00,Bristol Archives,0.0
2017-02-10 01:00:00,The Georgian House Museum,0.0
2017-02-10 01:00:00,The Red Lodge Museum,0.0
2017-02-10 01:00:00,Blaise Castle House Museum,0.0
2017-02-10 01:00:00,Bristol Archives,13.0
2017-02-09 01:00:00,M Shed,757.0
2017-02-09 01:00:00,Bristol Museum,963.0
2017-02-09 01:00:00,The Georgian House Museum,0.0
2017-02-09 01:00:00,The Red Lodge Museum,0.0
2017-02-09 01:00:00,Blaise Castle House Museum,0.0
2017-02-09 01:00:00,Bristol Archives,37.0
2017-02-08 01:00:00,M Shed,1106.0
2017-02-08 01:00:00,Bristol Museum,890.0
2017-02-08 01:00:00,The Georgian House Museum,0.0
2017-02-08 01:00:00,The Red Lodge Museum,0.0
2017-02-08 01:00:00,Blaise Castle House Museum,0.0
2017-02-08 01:00:00,Bristol Archives,32.0
2017-02-07 01:00:00,M Shed,1139.0
2017-03-16 01:00:00,Blaise Castle House Museum,0.0
2017-02-26 01:00:00,Bristol Museum,1612.0
2017-03-16 01:00:00,Bristol Archives,25.0
2017-03-25 01:00:00,M Shed,3734.0
2017-02-26 01:00:00,The Georgian House Museum,0.0
2017-03-15 01:00:00,M Shed,832.0
2017-03-25 01:00:00,Bristol Museum,2431.0
2017-02-26 01:00:00,The Red Lodge Museum,0.0
2017-03-15 01:00:00,Bristol Museum,330.0
2017-03-25 01:00:00,The Georgian House Museum,0.0
2017-02-26 01:00:00,Blaise Castle House Museum,0.0
2017-03-15 01:00:00,The Georgian House Museum,0.0
2017-03-25 01:00:00,The Red Lodge Museum,0.0
2017-02-26 01:00:00,Bristol Archives,0.0
2017-03-15 01:00:00,The Red Lodge Museum,0.0
2017-03-25 01:00:00,Blaise Castle House Museum,0.0
2017-02-25 01:00:00,M Shed,3924.0
2017-03-15 01:00:00,Blaise Castle House Museum,0.0
2017-03-25 01:00:00,Bristol Archives,0.0
2017-02-25 01:00:00,Bristol Museum,2320.0
2017-03-15 01:00:00,Bristol Archives,27.0
2017-03-24 01:00:00,M Shed,1072.0
2017-02-25 01:00:00,The Georgian House Museum,0.0
